Feature,Importance
KIF1B,0
ZNF707,0
PDE6D,0
KLHDC7B,0
GGCT,0
ING2,0
GALC,0
VNN2,0
FAM160B1,0
PHC1,0
POLDIP2,0
COX14,0
UMPS,0
OSBPL9,0
DMXL2,0
ZNF202,0
C10orf88,0
ELAVL1,0
CEP120,0
RBM23,0
ZNF217,0
HOPX,0
RAD51D,0
LRRC37A3,0
ZNRF1,0
AAR2,0
COPZ1,0
NBPF8,0
LRRC59,0
MICAL3,0
STARD3,0
CCDC180,0
SPICE1,0
YAE1D1,0
RP11-977G19.10,0
SETBP1,0
BMF,0
SRD5A3,0
APEX1,0
PRKACA,0
FAM177A1,0
C19orf43,0
PDDC1,0
PIGH,0
TEX30,0
ZNF816,0
WDR62,0
UBE2L6,0
ZNF726,0
C9orf78,0
AXIN1,0
VPS4A,0
ABHD2,0
BPGM,0
GNB4,0
DCAF7,0
HMGXB3,0
CUL3,0
MTFR1L,0
NACC1,0
PARP6,0
BNIP3L,0
CDKN2A,0
RBBP9,0
CACUL1,0
BCL7B,0
CHIC2,0
TBC1D4,0
CTSA,0
RNF20,0
LTA4H,0
PNPLA7,0
ASNA1,0
SRRM1,0
LRRC8A,0
FCGR2B,0
TM7SF2,0
PLOD1,0
UBE3C,0
DCAF17,0
QARS,0
MSRA,0
MANF,0
ANGPT2,0
FAM156B,0
ATP13A2,0
PPP3CC,0
UIMC1,0
UHRF1BP1,0
RGL1,0
TLR2,0
PGAP3,0
TOR3A,0
KLRK1,0
TMEM14A,0
SLC15A3,0
P2RX7,0
PLCXD1,0
NUP54,0
MTUS1,0
IMPDH2,0
ZBTB32,0
CYP2D6,0
ERCC2,0
PSMA2,0
WDHD1,0
PTPRJ,0
NOL10,0
CCDC22,0
MKI67IP,0
ADTRP,0
PPAP2A,0
PURA,0
ANAPC5,0
CCDC7,0
DGKQ,0
RP11-552F3.12,0
NEDD9,0
PCTP,0
FAM21C,0
MYO1E,0
GBP1,0
FADS1,0
PUS3,0
ACSS2,0
ZNF45,0
SNAPIN,0
UBE2W,0
ISG15,0
GMPR2,0
POLA1,0
C12orf66,0
VEGFA,0
PIGS,0
ATP1A3,0
TEX264,0
NCF2,0
TRAV8-2,0
DDRGK1,0
TRAV3,0
PMPCB,0
EIF3E,0
FAM19A2,0
PALB2,0
PAPSS2,0
TRAF3IP2,0
ZNF319,0
URB1,0
SREBF2,0
RP11-599B13.6,0
NUP160,0
MAGEH1,0
UBR3,0
TRIM69,0
TMEM180,0
ENO3,0
TMCO4,0
PIN4,0
ISCA2,0
GTF2I,0
C4orf48,0
IER3IP1,0
YBX1,0
RYBP,0
MRTO4,0
PMS2,0
DUSP16,0
COX10,0
MTHFR,0
RMDN3,0
MLH1,0
PIK3R6,0
FAM213B,0
ZNF682,0
REST,0
STK32C,0
GBF1,0
PROSER1,0
NACC2,0
GPAT2,0
PANK4,0
SLC4A2,0
QPRT,0
ZNF688,0
LYRM2,0
SIRT5,0
RDX,0
BOLA1,0
ZNF700,0
SNX11,0
ANP32E,0
HGSNAT,0
TMTC3,0
MFNG,0
TBC1D13,0
VSIG10,0
TRIM25,0
FCGRT,0
CDC42SE1,0
SLC39A14,0
C15orf39,0
METTL4,0
GSTT1,0
CIAPIN1,0
BBS2,0
CLEC5A,0
MCC,0
TTC37,0
TIMM8B,0
TYW5,0
SLC30A1,0
HIST1H4E,0
PARP1,0
ICAM2,0
ARFRP1,0
POLR3D,0
DDAH2,0
SARS2,0
WBP1L,0
FUZ,0
NGFRAP1,0
CPEB4,0
NCOA1,0
SPIN1,0
UBE2J2,0
COX17,0
CDK9,0
CARD9,0
FAM172A,0
STRN4,0
PRKAA1,0
RECQL,0
ATR,0
KLC1,0
SUPT16H,0
THOP1,0
ASXL2,0
NXPE3,0
THAP1,0
CCNF,0
LIMD1,0
ADIPOR1,0
FGGY,0
TSR1,0
SPINT2,0
FAHD2A,0
HLA-DMB,0
EDC4,0
SYNE3,0
ZFPL1,0
MYH10,0
ECHDC2,0
EIF2AK2,0
NCOA6,0
MTMR3,0
TBC1D31,0
FAM214A,0
COX19,0
SNAPC1,0
TMEM9,0
XIAP,0
ACOT13,0
ELP2,0
RCOR1,0
PRICKLE4,0
NEK7,0
PPAN,0
SLC23A1,0
SLC44A1,0
LILRA2,0
DERA,0
CHML,0
CDK5RAP1,0
BPTF,0
ZNF880,0
PHYH,0
ERC1,0
SNRPC,0
LGALS3BP,0
NTRK1,0
MICU2,0
GIMAP5,0
TSPAN2,0
HEATR3,0
TXK,0
NR2C1,0
ABHD13,0
PDSS1,0
PQLC3,0
PAM,0
DNAJC7,0
TANK,0
MYBL1,0
CTC-349C3.1,0
STX16-NPEPL1,0
HSCB,0
ACTR3B,0
RAB5B,0
DFNB31,0
ATXN10,0
NUP188,0
FDXR,0
CXorf40A,0
C1orf123,0
BBS4,0
MT1X,0
SMYD2,0
CNNM3,0
MIER1,0
TIAL1,0
RCBTB2,0
NIP7,0
PTEN,0
PIEZO1,0
NEB,0
G0S2,0
DTL,0
TUBB,0
CHCHD5,0
ZNF41,0
GSPT1,0
SMIM20,0
ADAM19,0
MEN1,0
ZNF595,0
SMIM19,0
MICB,0
INPP5F,0
CDC34,0
PPP2R1B,0
C1orf50,0
ACAT1,0
GMNN,0
U2SURP,0
MYO15B,0
TRIP11,0
GOLGA4,0
ZNF689,0
ZNF490,0
GLUD2,0
EOGT,0
TTC24,0
IL9R,0
QSOX1,0
THEMIS2,0
PTPN11,0
CLTC,0
AVL9,0
IQCB1,0
C14orf93,0
SEC22C,0
CD70,0
PEX14,0
TPST2,0
TTC27,0
BBIP1,0
IP6K1,0
ZMAT1,0
TRMT2A,0
TOMM5,0
NOP14,0
ARNTL,0
CETN2,0
ZBTB11,0
PDE4B,0
ARF6,0
ARL6IP6,0
CMTR2,0
ALOX5AP,0
C11orf1,0
CHCHD7,0
SCYL3,0
RBMX2,0
C9orf64,0
STMN1,0
TBK1,0
PEX10,0
CHMP1B,0
MFSD1,0
SRPRB,0
ZNF394,0
KCTD5,0
FOXP4,0
REC8,0
ZNF567,0
ZNF829,0
NUP210,0
FAM117B,0
RBM12,0
CAPN1,0
PRKCD,0
CEP85L,0
MBTD1,0
RELA,0
AGA,0
ST8SIA1,0
SEC24D,0
SCRN3,0
SLC39A13,0
C12orf10,0
OSBPL10,0
RPF2,0
LAMP2,0
MALSU1,0
SPAG7,0
GIMAP8,0
LYRM5,0
OSTM1,0
SLC23A2,0
NUP62,0
PPP1R35,0
SORL1,0
HARS,0
CBWD1,0
XYLT2,0
SPATA2,0
STAB1,0
FAM115A,0
ZNF124,0
PEAK1,0
C1orf109,0
UBR2,0
MTHFS,0
PI4K2B,0
TELO2,0
C4orf27,0
CYB5A,0
COG1,0
FAR1,0
MCM3,0
TMA16,0
SEC22A,0
ZNF286A,0
IFIT3,0
MLEC,0
BCAP31,0
YIPF2,0
IFI30,0
ARRB1,0
BACH2,0
HIST1H4J,0
EIF2B3,0
C5AR1,0
CSNK1E,0
DLEU1,0
FDX1L,0
CCDC138,0
CHUK,0
BEST1,0
LRCH3,0
ABHD4,0
UBL3,0
TCF4,0
CPM,0
ELP6,0
IRAK3,0
TUBE1,0
KPNA4,0
TYW3,0
TK2,0
ZNF581,0
DHCR24,0
PLGLB2,0
CTPS1,0
EIF2S1,0
SLC25A14,0
CDK16,0
ATP2C1,0
CD27,0
UBE2G1,0
GATC,0
THOC3,0
LRP5L,0
CPNE2,0
IGHV1-8,0
LPCAT2,0
TMEM184B,0
CTD-2192J16.22,0
UTP3,0
MSH3,0
GPATCH2,0
ACAP1,0
CENPH,0
SLC25A33,0
AC007390.5,0
SNRK,0
MAPK14,0
MTIF3,0
ZNF211,0
GHRL,0
PIGO,0
KHNYN,0
TNFRSF10D,0
TIMM22,0
TMEM200B,0
LYZ,0
CLDND1,0
RANBP10,0
ANKAR,0
TBC1D3H,0
MAP3K5,0
AGO4,0
KCNK6,0
NQO2,0
USP15,0
PRPS1,0
RPAP3,0
ERMARD,0
NRDE2,0
HDDC2,0
BANK1,0
SEH1L,0
C12orf42,0
GSTCD,0
OSBPL2,0
EMG1,0
TCTN2,0
BST1,0
CRTAP,0
AL358333.1,0
ABCD1,0
SETD2,0
CNP,0
ZNF33A,0
RP11-45M22.4,0
PLIN3,0
ALMS1,0
BRD8,0
RP11-96O20.4,0
ANAPC15,0
ZNF131,0
RABL5,0
FAM117A,0
POLR2J2,0
OPHN1,0
TRIB3,0
MAP2K4,0
SLC12A7,0
BOLA3,0
TMEM9B,0
LTA,0
BCKDHA,0
TPK1,0
FAM173A,0
CUX1,0
CDK2AP2,0
NELL2,0
ZNF568,0
UBE2Z,0
NME1,0
CHEK1,0
SSBP4,0
CLEC4A,0
TMEM222,0
PARP4,0
GATAD1,0
TRIB1,0
PDZD11,0
TNIP3,0
AGAP8,0
PLCB2,0
TOM1L2,0
C1orf186,0
PLEKHF2,0
ZFYVE27,0
CHPT1,0
GLCE,0
CCNB1IP1,0
SLC35C2,0
GCC2,0
EIF3I,0
NIT2,0
ENTPD1,0
PRKX,0
TCEB1,0
LRWD1,0
VAMP7,0
INSIG2,0
TPR,0
PDHX,0
NEIL2,0
TRMT61A,0
RP11-1212A22.4,0
HDAC2,0
XPNPEP1,0
NUDCD2,0
OCIAD1,0
SDHA,0
DENND1B,0
GTF3C4,0
NR2C2AP,0
CLNK,0
ABHD14A-ACY1,0
PLEK,0
CTB-133G6.1,0
GNPTAB,0
TRIM44,0
BAD,0
CCDC47,0
CEP85,0
ECHS1,0
PITHD1,0
PHC2,0
IFNLR1,0
LENG1,0
SQLE,0
ARPC5L,0
ACAP3,0
HNRNPAB,0
NDUFC1,0
SCD,0
HIST1H1D,0
TRBV20-1,0
TTC21B,0
PDIK1L,0
TBL1X,0
TRAK2,0
KDM5D,0
SDF2,0
DCAF4,0
PPP1R16B,0
KLF13,0
CCAR1,0
NFIA,0
PLEKHM2,0
AGPAT5,0
ACAD11,0
CNOT6,0
RASGRP3,0
SLX1B,0
RRP9,0
HKR1,0
ZNF543,0
TMEM68,0
PRDM10,0
SNED1,0
SART3,0
TNFSF13B,0
MBIP,0
VMA21,0
PRMT1,0
TRDV1,0
AIMP2,0
RPA3-AS1,0
COX6B1,0
ASPM,0
GRIP1,0
MYCBP2,0
ADAM17,0
DPY30,0
FLII,0
UBE3A,0
MX2,0
PHF17,0
TRIM28,0
FAM169A,0
NRBF2,0
FAM73A,0
CDK5,0
SUPT4H1,0
SOD2,0
MTHFSD,0
HTT,0
AC018867.2,0
GTF2IRD2,0
FBXL18,0
PPP2CB,0
VPS13D,0
MED25,0
CSF2RB,0
LUC7L,0
WDFY4,0
ADAL,0
KIAA0100,0
HEBP2,0
TNRC6C,0
DNAJC27,0
VIPAS39,0
CAMKMT,0
EXOC1,0
MYO9A,0
SLC26A6,0
FAM96A,0
ZBP1,0
DNAJC25,0
NFKBIZ,0
AGK,0
MSH6,0
C20orf196,0
TCEANC2,0
ALG11,0
PHEX,0
BACE1,0
ZNF821,0
KANSL1,0
CD320,0
ASH2L,0
MFN1,0
MAPKBP1,0
DCUN1D5,0
MEGF9,0
RNF181,0
SNX14,0
TMEM64,0
SAP25,0
DDIT4,0
FAM104A,0
GTF2E1,0
LNPEP,0
GLOD4,0
GCSH,0
SLC35A2,0
ZBTB43,0
CD300E,0
POC1B,0
VMAC,0
ZRSR1,0
UHRF1BP1L,0
SEC31B,0
GSG2,0
TRGC1,0
SLC31A2,0
FGFBP2,0
OAT,0
TFDP1,0
TIMM17B,0
CCDC59,0
RNGTT,0
MAPK9,0
MPDU1,0
HAUS7,0
LRRK2,0
FHL3,0
SP2,0
RAP1A,0
PLIN2,0
ACOT9,0
NCEH1,0
NIPA1,0
PKP4,0
SPAG5,0
CEACAM21,0
UBE2NL,0
FAM195A,0
IL27RA,0
XRCC3,0
DBNDD2,0
FANCD2,0
ESD,0
SP110,0
TRDC,0
GLRX3,0
RP11-762I7.5,0
VGLL4,0
CASZ1,0
MIER3,0
LONRF3,0
USP14,0
PVRIG,0
TWF2,0
VAMP4,0
UAP1,0
CDK10,0
EMC1,0
RPA3,0
SHOC2,0
RPA2,0
SLC22A18,0
COX6A1,0
RP11-574K11.31,0
CXorf56,0
APOA1BP,0
SORD,0
ATP6V1G1,0
MAMLD1,0
SNRPD2,0
RALGPS2,0
BET1,0
ZRANB2,0
SCO1,0
UBL4A,0
IFIT5,0
NUP50,0
UPRT,0
FAM221A,0
MSL1,0
ACP5,0
PIGN,0
PLK4,0
DGUOK,0
DDX56,0
ERCC3,0
CPEB2,0
PASK,0
TPX2,0
FBXO30,0
KDM3B,0
FAM96B,0
CD40,0
TAPT1,0
TRGV3,0
AC008964.1,0
DCTD,0
C1QTNF6,0
MIPEP,0
MPP7,0
ZMYND11,0
BAP1,0
BPHL,0
TGFBRAP1,0
BAZ1A,0
FAM160B2,0
TTC38,0
GMEB2,0
MTOR,0
ETFDH,0
FGR,0
NCAPH2,0
AKAP10,0
EIF1AD,0
SLC10A7,0
QRICH1,0
SDE2,0
AGPAT1,0
STAG3,0
DHX40,0
PSMB7,0
ALG9,0
C6orf47,0
PPP2CA,0
CYB561D2,0
LOH12CR1,0
HECTD4,0
CCBL1,0
FAM136A,0
C6orf203,0
ARHGEF2,0
ULBP2,0
GAMT,0
CCT3,0
STAT5B,0
POU5F2,0
SRSF1,0
STRA13,0
VPS54,0
REEP4,0
RNPC3,0
ZNF18,0
CHTOP,0
PRR14,0
C9orf89,0
DEDD2,0
SH3BP2,0
TOMM70A,0
PRPF38A,0
GBP7,0
AFAP1L2,0
IMPAD1,0
BMPR2,0
GPS1,0
ALKBH4,0
TBC1D15,0
PGM1,0
NBPF3,0
B3GNT7,0
LRRC48,0
TRMT44,0
COQ9,0
P4HTM,0
TSHZ1,0
RAB1A,0
JMJD4,0
HIST2H4A,0
PPA2,0
GPBP1,0
SLC16A3,0
PPP3CA,0
ZNF480,0
C7orf60,0
CD300C,0
KIAA1524,0
TVP23B,0
LRCH4,0
DUSP11,0
SLC27A5,0
SWT1,0
MCPH1,0
RPUSD3,0
MOGS,0
WRN,0
GPR89C,0
BEX4,0
TUBA1A,0
SZT2,0
EMC9,0
DNMBP,0
CDKN1A,0
BSCL2,0
PRPF31,0
TMEM41A,0
ZNF140,0
FAM179B,0
RAB24,0
DNAJB12,0
CENPL,0
ZNF24,0
UNC50,0
CTD-2207O23.3,0
PSMA1,0
KDM4C,0
SRSF8,0
SMIM14,0
ELL2,0
GNGT2,0
GATS,0
PHKA2,0
MICAL2,0
PTP4A3,0
NCKAP1L,0
MAGED1,0
RAB12,0
GABPA,0
KIAA1143,0
FAM127A,0
ZNF574,0
MC1R,0
C21orf33,0
ZNF7,0
LPAR2,0
PKIA,0
ECH1,0
ARL5A,0
GNAI3,0
CHIC1,0
CLIC5,0
TRBV5-1,0
ZCCHC10,0
ST6GALNAC3,0
ZNF444,0
PRIMPOL,0
CCND3,0
TSTD2,0
CHTF18,0
PFKFB4,0
RNASE6,0
C22orf34,0
SIVA1,0
TMEM120B,0
CROCC,0
SP140L,0
SEC13,0
CLU,0
RBM15,0
TK1,0
IFT52,0
KLHDC4,0
IFT57,0
DGKE,0
C11orf30,0
UTP6,0
SUV39H2,0
TOM1,0
CR1,0
SARDH,0
DNAJC4,0
ATE1,0
POLI,0
RDH10,0
SPRYD3,0
ANKRD40,0
ZNF354C,0
PEX11B,0
AGTRAP,0
SHCBP1,0
SEC61A2,0
DDX3X,0
AP5S1,0
ATN1,0
PMM2,0
TTLL4,0
PSPH,0
GLDC,0
C6orf48,0
CSGALNACT1,0
DAZAP1,0
RSRC2,0
C12orf65,0
RABL6,0
MAST3,0
HDHD2,0
RNF31,0
CLOCK,0
ABRACL,0
TNIP1,0
EIF4ENIF1,0
RNF138,0
ZNF511,0
VPS8,0
PCYOX1L,0
COQ4,0
STAT5A,0
NRIP3,0
OCIAD2,0
SSBP3,0
EED,0
TMEM8A,0
TMEM194B,0
ANKRD13C,0
MXI1,0
RMND5A,0
ENGASE,0
PTPN9,0
AGTPBP1,0
LRRC57,0
FAM13B,0
KRAS,0
PSENEN,0
CXorf21,0
PARN,0
HIVEP1,0
ARF5,0
TMEM204,0
CRELD1,0
WDPCP,0
TACO1,0
ABHD14A,0
ACD,0
ALKBH2,0
DRAP1,0
EXOG,0
APBA2,0
FUT8,0
BCAT2,0
BLOC1S5,0
CCDC58,0
NARF,0
OARD1,0
CCDC85B,0
SNX15,0
ITPR2,0
PKD2,0
MSANTD4,0
TRERF1,0
SLC46A3,0
LGALS3,0
C4orf33,0
CBLL1,0
ATF5,0
PAGR1,0
JAKMIP2,0
RAVER1,0
DDX28,0
ALS2,0
POLG,0
CWC27,0
MARS2,0
SULT1B1,0
C20orf194,0
ZXDC,0
MLST8,0
DTX3L,0
RASGRP2,0
ZNF322,0
LFNG,0
AFG3L2,0
SLC35A4,0
POLR1D,0
C11orf83,0
GTPBP10,0
SETD7,0
KDM5B,0
LMAN1,0
MAN2B2,0
HDGF,0
LRRK1,0
SIN3A,0
TMEM192,0
INTS3,0
COX16,0
CDCA7L,0
PDCD1,0
PACS1,0
ADPRH,0
RBM14-RBM4,0
FKSG68,0
PTGR2,0
OTUD6B,0
FAM120AOS,0
DCXR,0
PYGL,0
PTPRA,0
TDP2,0
CCNH,0
LRRC41,0
YARS,0
AQP9,0
NME4,0
ARRDC5,0
TRABD,0
PRDM8,0
RAB4B-EGLN2,0
MPZL1,0
AFF1,0
EFCAB14,0
ZSCAN25,0
PSMD14,0
TDP1,0
ZNF138,0
TYK2,0
USP49,0
USP42,0
RP11-849H4.2,0
BOLA2,0
HLCS,0
AKT2,0
CREB1,0
ZSCAN16,0
CC2D1A,0
PARP3,0
TCEAL8,0
RCE1,0
ZNF326,0
NSUN4,0
ZMYM3,0
ETV6,0
CUL7,0
PDE12,0
DISC1,0
SYVN1,0
AC040977.1,0
ZNF189,0
IPO8,0
IZUMO4,0
CROT,0
TBC1D23,0
GBP3,0
EIF2A,0
RHOF,0
DCAF6,0
C1RL,0
BCS1L,0
DHX37,0
ANAPC7,0
CPSF2,0
SLC4A7,0
OSGEPL1,0
C16orf72,0
KIAA0947,0
GTF3C1,0
RABGEF1,0
EIF4EBP3,0
TOP1MT,0
DEPDC5,0
EPC2,0
AMZ2,0
UCKL1,0
NBPF20,0
CHD6,0
CSRNP2,0
NOTCH2NL,0
G2E3,0
PAK2,0
WDR7,0
UBE2R2,0
ANLN,0
TRUB1,0
GEMIN2,0
FERMT3,0
M6PR,0
C9orf156,0
KIAA1737,0
ANKRD13D,0
TTLL1,0
CD2BP2,0
HEATR5A,0
TRAPPC9,0
RBM12B,0
DPH3,0
RINL,0
THOC6,0
RAB27A,0
USP6,0
GDE1,0
RPIA,0
CCT4,0
PPARD,0
NARS2,0
IFT20,0
TMEM42,0
HECTD3,0
UNG,0
PAQR3,0
MSH5,0
DNAJC8,0
NDNL2,0
WWP1,0
PTPN23,0
HSPA1B,0
ZC3HC1,0
PCNXL3,0
SNAPC5,0
TRAT1,0
BSG,0
CLYBL,0
ZCCHC9,0
NNT,0
COMMD5,0
ZNF468,0
HPS4,0
FAIM,0
MANEA,0
ZDBF2,0
LTBR,0
SPATA21,0
NPAT,0
MAP4K2,0
PPP1R2,0
RBX1,0
C19orf47,0
PDE7A,0
ABCC4,0
SLX4IP,0
RNASEH2B,0
ZNF148,0
FAM185A,0
CCDC101,0
LHPP,0
TMEM107,0
BCAS4,0
TXNL4B,0
RRBP1,0
RAB20,0
SAP130,0
DXO,0
DOK3,0
SSH1,0
MEX3C,0
CCND1,0
PITPNM2,0
RFX2,0
COPS4,0
BMP2K,0
TOX4,0
COL9A2,0
PPARGC1B,0
ERO1L,0
CDCA5,0
ZNF558,0
NETO2,0
TRAF5,0
DBT,0
PRKCE,0
CECR5,0
ZNF710,0
IFT172,0
FAM206A,0
HIST1H3A,0
STOML2,0
KIAA0368,0
LMOD3,0
C11orf58,0
TP53INP1,0
ALKBH6,0
ZNF763,0
IGHG3,0
PGRMC1,0
KCNAB2,0
SRA1,0
TMEM50A,0
VTI1B,0
PRKDC,0
ZNF701,0
AMIGO2,0
MCM6,0
NSMCE2,0
PER3,0
LRRC14,0
HIST1H2BN,0
SP140,0
TRGV9,0
SCRN2,0
IFIT1,0
EXOSC7,0
KIAA1841,0
ARHGEF9,0
METTL16,0
PPFIA1,0
FASTKD5,0
ATP6V1C1,0
GLUL,0
UBR4,0
BDP1,0
PPP4R1L,0
PRKRA,0
JHDM1D,0
FOXJ2,0
CRYL1,0
RACGAP1,0
SORBS3,0
PPID,0
SPIN4,0
TSHZ2,0
GPX7,0
CKLF-CMTM1,0
SUN1,0
EVI2A,0
MDGA1,0
NDUFAF4,0
TMEM33,0
TCL1A,0
TTC5,0
STX1A,0
C17orf80,0
ITPRIP,0
EBNA1BP2,0
RAB14,0
GOSR1,0
H2AFV,0
FAM213A,0
POMK,0
SYNJ2,0
BIK,0
ASPH,0
MEF2C,0
MED27,0
ACACA,0
NCOA3,0
TMEM140,0
ACYP1,0
TTC39C,0
GLYR1,0
PPP1CA,0
POLR2E,0
SIK3,0
NDUFS1,0
HAGHL,0
CLP1,0
KIF5B,0
PTPMT1,0
CAMK2D,0
ANKMY1,0
RAB3IP,0
SLC35F6,0
CCSAP,0
ATP6V0E1,0
LARS2,0
AC104534.3,0
ZBTB17,0
FBXL5,0
ADAT1,0
CCDC144A,0
WDR53,0
AREGB,0
HMGN1,0
TOMM40L,0
PPTC7,0
HIRA,0
C5orf28,0
IKZF5,0
FAM103A1,0
ANKRD42,0
ISCU,0
MAP7D3,0
OXNAD1,0
SLC46A1,0
AC137932.1,0
LMAN2L,0
CDYL2,0
ANKIB1,0
ARMC10,0
CFP,0
KIAA1598,0
COG2,0
LIMK2,0
C17orf70,0
FBXO44,0
SSBP2,0
TMEM55A,0
SCNM1,0
SLC25A36,0
ANKRD23,0
ARG2,0
DNMT1,0
NLRP3,0
RNF44,0
CDCA3,0
SLC20A2,0
TMEM241,0
TIMM8A,0
HINT3,0
DNM1L,0
KLC2,0
SAYSD1,0
SNRPB2,0
MAST2,0
ZRANB3,0
DNAJC17,0
PGM2,0
BFAR,0
ACN9,0
H3F3C,0
FCRL6,0
FOXN3,0
COMMD1,0
KCTD12,0
LRPAP1,0
PHF12,0
CC2D1B,0
TBPL1,0
POP7,0
AIFM2,0
NOC4L,0
ATP6V1C2,0
ZNF182,0
ARHGAP5,0
PRR4,0
ARMC6,0
TEN1,0
DHX33,0
CXorf23,0
ITPA,0
OFD1,0
BCL2A1,0
GLIPR2,0
PRPF4,0
DNAL4,0
USP19,0
MPLKIP,0
YPEL2,0
EGR2,0
FAM50A,0
SENP5,0
NEDD1,0
NFX1,0
TRIM32,0
SLC39A1,0
INSL3,0
MED31,0
ACAA1,0
SCLY,0
MATK,0
SLC18B1,0
METTL1,0
BICD2,0
MEMO1,0
ANKS1B,0
NUBPL,0
PRMT10,0
DPH6,0
SCAI,0
GPATCH3,0
SRSF9,0
FKBP4,0
AFF4,0
BTBD10,0
TEFM,0
ACAD8,0
ATL2,0
CHD9,0
DRG2,0
EIF2AK4,0
ARHGEF18,0
HDAC1,0
AIM2,0
ZSCAN2,0
C17orf61-PLSCR3,0
TRIM35,0
DIEXF,0
NDUFA10,0
TGIF1,0
HIST1H2BK,0
MSL2,0
SAAL1,0
ENTPD5,0
DCLRE1B,0
RMND1,0
GPR132,0
SLC19A1,0
COASY,0
RETSAT,0
NOL8,0
VEZT,0
SAMD1,0
BLNK,0
HIBADH,0
PCNXL4,0
SMC4,0
EIF4B,0
ZSWIM7,0
PGAP2,0
MTF1,0
RBM38,0
TMCO1,0
NDUFAF5,0
AC090186.1,0
ZNF267,0
CCDC86,0
TM7SF3,0
DDX23,0
LILRB5,0
ACSL4,0
PIGT,0
PHF13,0
FCRL3,0
TMED7,0
MBD4,0
ITGB3BP,0
ATG13,0
NSL1,0
STX18,0
RFX7,0
PSMD12,0
MINA,0
INSR,0
RMDN1,0
SMURF1,0
ARL3,0
CNOT3,0
UBE2D2,0
F11R,0
SNAPC2,0
IMMP2L,0
VPS11,0
ATP8B1,0
FASTKD1,0
TFEB,0
GOT2,0
LHFPL2,0
PIGW,0
FAM20A,0
TRIM41,0
MRC1,0
TBC1D22A,0
PTRHD1,0
GLCCI1,0
P4HA1,0
CASP10,0
ABCA1,0
ZNF160,0
C9orf85,0
ANKRD28,0
PLAC8,0
MRC1L1,0
IFT122,0
ATPIF1,0
TTYH3,0
FN3KRP,0
C16orf80,0
ABTB1,0
TOLLIP,0
OXCT1,0
FBRSL1,0
FAM219B,0
DYNLT3,0
NAGK,0
TUBB6,0
DARS2,0
BRMS1L,0
UBAP2,0
PM20D2,0
PLK1,0
CYBA,0
MIOS,0
FEM1C,0
NR1H3,0
LIME1,0
DCPS,0
CSE1L,0
PRUNE,0
ETFB,0
BRF2,0
FUT11,0
DCTN2,0
CENPT,0
PITPNC1,0
TRAV19,0
IPO5,0
FAM98B,0
DHRS12,0
RRP12,0
AC132872.2,0
KATNB1,0
ZNF846,0
E2F3,0
GPN3,0
CTC-432M15.3,0
MMP9,0
C9orf41,0
TUSC2,0
SIGLEC7,0
POLR1B,0
CTBS,0
NFKBIL1,0
FLYWCH1,0
DDX60,0
FNIP1,0
MAD2L2,0
KCNN4,0
PTGES2,0
SFMBT2,0
TWSG1,0
REXO1,0
COMMD4,0
SETDB2,0
CBR4,0
CEP250,0
SEC63,0
ZFYVE19,0
RBKS,0
IPP,0
TOP3A,0
CHMP7,0
TNS1,0
SPATA5,0
TRIO,0
RBM14,0
ZNF14,0
CWF19L2,0
ST3GAL5,0
HMG20A,0
METTL8,0
DUS4L,0
ZNF641,0
PTP4A1,0
THBS1,0
FBXO6,0
FASLG,0
TRMT10C,0
ME2,0
COMMD3,0
CMTM3,0
TBC1D3,0
UBXN7,0
COPS3,0
RNF169,0
LYSMD1,0
STX7,0
FAM179A,0
TAF13,0
SH3GLB1,0
CTTNBP2NL,0
MOSPD3,0
DNASE2,0
TUT1,0
RRP1B,0
FRA10AC1,0
DEDD,0
BIN2,0
AKT1,0
PRPS2,0
BNIP3,0
SNTB2,0
DENND1A,0
UBE2O,0
RAB4A,0
NHLRC3,0
TLR4,0
PPWD1,0
NDUFA9,0
FAM65C,0
PUM2,0
PLEKHB2,0
GRASP,0
HECTD2,0
GTF2E2,0
INPP1,0
IL18BP,0
FOPNL,0
PDCL3,0
PCNX,0
RHOT1,0
RRP1,0
TATDN2,0
RPRD1B,0
STK3,0
KDM1B,0
DTHD1,0
SGSM3,0
MGA,0
RASA3,0
USO1,0
EFCAB4B,0
INTS12,0
LPCAT1,0
GBP2,0
CCDC152,0
TMEM168,0
TRIM11,0
UBQLN4,0
FBXO41,0
RGS12,0
PBDC1,0
FCGR1A,0
FBXL20,0
ERCC1,0
AP5B1,0
TMEM63A,0
NBL1,0
CDK12,0
CCL2,0
ISY1,0
NOTCH4,0
TMED9,0
PYCRL,0
GRAP2,0
KIAA0196,0
ALCAM,0
ARHGEF6,0
ACOT1,0
UBA3,0
SSX2IP,0
GTF3C2,0
ACOT7,0
GBA2,0
XPR1,0
THYN1,0
SRFBP1,0
PET100,0
CCNI2,0
MFSD11,0
VANGL1,0
ZNF526,0
C1orf21,0
ANKRD22,0
INCENP,0
PLTP,0
ARNT,0
SPECC1,0
RRAGB,0
SLC30A6,0
RRM2,0
BLOC1S2,0
CTD-2583A14.10,0
HCCS,0
SMS,0
RSC1A1,0
NONO,0
ELAC1,0
TCAIM,0
CUL9,0
ANTXR2,0
FAM120B,0
OCLM,0
STK25,0
GNPNAT1,0
TCEAL1,0
FCER1G,0
FAAH2,0
ILVBL,0
CSRP1,0
CTC1,0
